SESSION,DATE,landmarkid,utme,utmn
84723,11/28/2013,Kinda-See-Em Den (Talek),745124,9840497
84722,11/28/2013,Kinda-See-Em Den (Talek),745124,9840497
84736,11/28/2013,Kinda-See-Em Den (Talek),745124,9840497
84735,11/28/2013,0,744800,9840621
84725,11/28/2013,0,742910,9841075
84730,11/28/2013,0,742115,9841948
84741,11/29/2013,0,744394,9834562
84740,11/29/2013,0,744602,9834927
84743,11/29/2013,Sexy Bush (Talek),748085,9835084
84746,11/29/2013,0,746965,9835569
84745,11/29/2013,0,747199,9835684
84739,11/29/2013,0,747290,9835863
84744,11/29/2013,0,747323,9837507
84742,11/29/2013,0,751716,9837595
84747,11/29/2013,0,744519,9840429
84748,11/29/2013,Kinda-See-Em Den (Talek),745124,9840497
84738,11/29/2013,Kinda-See-Em Den (Talek),745124,9840497
84765,11/30/2013,Stupid Tree (Talek),746997,9836480
84764,11/30/2013,0,746606,9837012
84766,11/30/2013,0,747506,9837267
84767,11/30/2013,0,747351,9837505
84752,11/30/2013,Suicide Crossing (Talek),751870,9837590
84751,11/30/2013,0,748495,9837716
84749,11/30/2013,Centre Tree (Talek),747366,9838133
84770,11/30/2013,0,747016,9838187
84762,11/30/2013,0,743713,9838849
84763,11/30/2013,0,743768,9839961
84761,11/30/2013,0,742857,9840092
84760,11/30/2013,0,742481,9840183
84750,11/30/2013,0,742522,9840238
84769,11/30/2013,Kinda-See-Em Den (Talek),745124,9840497
84768,11/30/2013,Kinda-See-Em Den (Talek),745124,9840497
84754,11/30/2013,Kinda-See-Em Den (Talek),745124,9840497
84753,11/30/2013,Kinda-See-Em Den (Talek),745124,9840497
84755,11/30/2013,0,744725,9840755
84756,11/30/2013,0,744725,9840755
84759,11/30/2013,0,742627,9840983
84759,11/30/2013,0,742662,9841013
84758,11/30/2013,0,742792,9841341
84757,11/30/2013,0,742821,9841518
84774,12/1/2013,0,747121,9834911
84775,12/1/2013,0,747167,9835779
84773,12/1/2013,0,743786,9836193
84773,12/1/2013,0,744337,9836672
84776,12/1/2013,0,746316,9837277
84777,12/1/2013,0,748137,9838089
84786,12/1/2013,Coucal Crossing (Talek),746604,9838360
84778,12/1/2013,0,745091,9839196
84772,12/1/2013,0,744552,9840448
84785,12/1/2013,Kinda-See-Em Den (Talek),745124,9840497
84784,12/1/2013,Kinda-See-Em Den (Talek),745124,9840497
84783,12/1/2013,Kinda-See-Em Den (Talek),745124,9840497
84771,12/1/2013,Kinda-See-Em Den (Talek),745124,9840497
84782,12/1/2013,0,743534,9840881
84781,12/1/2013,0,742653,9841101
84780,12/1/2013,0,742653,9841101
84779,12/1/2013,0,742653,9841101
84796,12/2/2013,0,746184,9834234
84797,12/2/2013,0,747252,9836091
84799,12/2/2013,15 Year Crossing (Talek),746905,9838003
84795,12/2/2013,0,742740,9838833
84792,12/2/2013,Big Bend Crossing (Talek),743702,9839140
84793,12/2/2013,Big Bend Crossing (Talek),743702,9839140
84791,12/2/2013,Boony Crossing (Talek),742824,9839248
84798,12/2/2013,Kinda-See-Em Den (Talek),745124,9840497
84787,12/2/2013,Kinda-See-Em Den (Talek),745124,9840497
84788,12/2/2013,Talek Bay (Talek),744951,9840821
84790,12/2/2013,0,742569,9841137
84794,12/2/2013,0,742416,9841211
84789,12/2/2013,Gomer's Lugga (Fig Tree),742474.2192,9841351.324
84807,12/3/2013,0,742770,9835264
84806,12/3/2013,0,742770,9835264
84800,12/3/2013,Magic Culvert (Talek),747371,9836013
84808,12/3/2013,0,742788,9836107
84800,12/3/2013,0,747456,9836218
84800,12/3/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
84801,12/3/2013,0,747508,9837350
84802,12/3/2013,0,747508,9837350
84803,12/3/2013,0,747398,9837390
84805,12/3/2013,Putrid Crossing (Talek),751982,9837697
84804,12/3/2013,0,746920,9837859
84809,12/3/2013,0,743698,9838519
84810,12/3/2013,0,744253,9840129
84811,12/3/2013,Kinda-See-Em Den (Talek),745124,9840497
84821,12/4/2013,0,747537,9834979
84812,12/4/2013,Paul's Tree (Talek),751530,9837604
84820,12/4/2013,0,742797,9840192
84822,12/4/2013,0,741240,9840487
84826,12/4/2013,Kinda-See-Em Den (Talek),745124,9840497
84815,12/4/2013,Kinda-See-Em Den (Talek),745124,9840497
84820,12/4/2013,0,742896,9840563
84814,12/4/2013,0,744915,9840605
84813,12/4/2013,0,745361,9840611
84813.1,12/4/2013,0,745361,9840611
84819,12/4/2013,0,742739,9840751
84816,12/4/2013,0,744240,9840830
84825,12/4/2013,Tawny Tree (Talek),743097,9840863
84817,12/4/2013,Tawny Tree (Talek),743097,9840863
84823,12/4/2013,0,742473,9840976
84818,12/4/2013,Gomer's Lugga (Fig Tree),742474.2192,9841351.324
84824,12/4/2013,0,742654,9841548
84833,12/5/2013,0,747496,9837399
84832,12/5/2013,0,742947,9840429
84827,12/5/2013,Kinda-See-Em Den (Talek),745124,9840497
84828,12/5/2013,Kinda-See-Em Den (Talek),745124,9840497
84831,12/5/2013,0,742848,9840634
84830,12/5/2013,0,742616,9841029
84829,12/5/2013,0,742616,9841029
84831,12/5/2013,0,742616,9841029
84831,12/5/2013,Gomer's Lugga (Fig Tree),742474.2192,9841351.324
84831,12/5/2013,0,742865,9841451
84844,12/8/2013,0,746545,9834277
84843,12/8/2013,0,744720,9835722
84834,12/8/2013,0,749623,9837432
84835,12/8/2013,Teapot Tree Crossing (Talek),747432,9837579
84836,12/8/2013,Saga Lugga Crossing (Talek),746269,9838353
84852,12/8/2013,Maji Fisi (Talek),745018,9838398
84837,12/8/2013,Maji Fisi (Talek),745018,9838398
84842,12/8/2013,Lucky Tree (Talek),743521,9838480
84837,12/8/2013,0,744617,9838492
84851,12/8/2013,0,744217,9838759
84848,12/8/2013,0,743701,9838771
84850,12/8/2013,Pole Tree (Talek),743840,9838839
84849,12/8/2013,0,743484,9838885
84847,12/8/2013,0,743484,9838885
84841,12/8/2013,0,743491,9838895
84853,12/8/2013,0,744213,9839928
84838,12/8/2013,0,744441,9840010
84857,12/8/2013,Kinda-See-Em Den (Talek),745124,9840497
84854,12/8/2013,0,744733,9840549
84858,12/8/2013,0,742838,9840659
84840,12/8/2013,0,742817,9840673
84855,12/8/2013,0,743502,9840764
84855,12/8/2013,Tawny Tree (Talek),743097,9840863
84859,12/8/2013,0,742437,9840901
84856,12/8/2013,0,743986,9841030
84839,12/8/2013,0,742589,9841044
84856,12/8/2013,0,743502,9841117
84845,12/8/2013,0,742376,9841586
84846,12/8/2013,0,741840,9841979
84876,12/9/2013,0,747617,9830304
84873,12/9/2013,0,745447,9833639
84872,12/9/2013,0,744415,9834113
84861,12/9/2013,0,744713,9835925
84862,12/9/2013,0,745580,9836883
84862,12/9/2013,T Stop (Talek),745229,9837857
84871,12/9/2013,0,743640,9838916
84860,12/9/2013,0,743268,9839286
84863,12/9/2013,0,744729,9839671
84869,12/9/2013,0,744993,9840014
84866,12/9/2013,Kinda-See-Em Den (Talek),745124,9840497
84868,12/9/2013,Kinda-See-Em Den (Talek),745124,9840497
84865,12/9/2013,Kinda-See-Em Den (Talek),745124,9840497
84864,12/9/2013,Kinda-See-Em Den (Talek),745124,9840497
84867,12/9/2013,Kinda-See-Em Den (Talek),745124,9840497
84870,12/9/2013,0,743215,9840875
84874,12/9/2013,0,742335,9840918
84875,12/9/2013,0,742301,9841024
84874,12/9/2013,0,742616,9841029
84882,12/15/2013,0,747060,9836607
84878,12/15/2013,0,746854,9837011
84877,12/15/2013,0,752460,9837173
84879,12/15/2013,0,744831,9839118
84880,12/15/2013,Tawny Tree (Talek),743097,9840863
84881,12/15/2013,0,743092,9841322
84890,12/16/2013,Magic Culvert (Talek),747371,9836013
84885,12/16/2013,Aardvark Road Trees (Talek),746563,9836736
84886,12/16/2013,0,745826,9837640
84884,12/16/2013,T Stop (Talek),745229,9837857
84887,12/16/2013,0,745459,9837980
84888,12/16/2013,0,744743,9838677
84883,12/16/2013,0,744757,9839378
84889,12/16/2013,0,744531,9840230
84892,12/19/2013,0,746624,9834620
84891,12/19/2013,0,747377,9835864
84893,12/19/2013,Aardwolf Trees (Talek),745698,9837678
84897,12/20/2013,0,747514,9835786
84894,12/20/2013,DOC's Pond Crossing (Talek),748807,9836032
84896,12/20/2013,Lone Tree (Talek),748221.875,9836706
84906,12/20/2013,0,746819,9836739
84895,12/20/2013,0,748759,9836835
84894,12/20/2013,0,748759,9836835
84907,12/20/2013,Aardwolf Communal Den (Talek),745294,9838050
84905,12/20/2013,0,744832,9839133
84904,12/20/2013,0,744626,9839319
84908,12/20/2013,0,743539,9839564
84899,12/20/2013,0,744217,9839576
84914,12/20/2013,0,744186,9839624
84914,12/20/2013,Talek Marsh (Talek West),744163,9839819
84900,12/20/2013,0,744642,9839960
84898,12/20/2013,0,744594,9839987
84909,12/20/2013,0,743135,9840146
84903,12/20/2013,0,742947,9840489
84913,12/20/2013,0,743412,9840591
84912,12/20/2013,0,743397,9840952
84911,12/20/2013,0,743393,9840992
84901,12/20/2013,0,742485,9841125
84902,12/20/2013,Critter Crossing (Fig Tree),741236,9841196
84910,12/20/2013,Gomer's Lugga (Fig Tree),742474.2192,9841351.324
84923,12/21/2013,0,748798,9837617
84921,12/21/2013,Putrid Crossing (Talek),751982,9837697
84916,12/21/2013,Aardwolf Communal Den (Talek),745294,9838050
84917,12/21/2013,0,744787,9838476
84915,12/21/2013,0,742385,9839470
84922,12/21/2013,0,743304,9840250
84915,12/21/2013,0,743217,9840283
84920,12/21/2013,Kinda-See-Em Den (Talek),745124,9840497
84919,12/21/2013,Kinda-See-Em Den (Talek),745124,9840497
84918,12/21/2013,Kinda-See-Em Den (Talek),745124,9840497
84937,12/22/2013,0,751854,9836391
84924,12/22/2013,0,749854,9837529
84924,12/22/2013,0,750348,9837626
84944,12/22/2013,0,750363,9837631
84936,12/22/2013,0,750330,9837644
84943,12/22/2013,0,747766,9838038
84935,12/22/2013,Aardwolf Communal Den (Talek),745294,9838050
84938,12/22/2013,Aardwolf Communal Den (Talek),745294,9838050
84931,12/22/2013,Saga Lugga Crossing (Talek),746269,9838353
84932,12/22/2013,0,742497,9839061
84933,12/22/2013,0,742497,9839061
84934,12/22/2013,0,743284,9839436
84930,12/22/2013,0,743567,9839455
84939,12/22/2013,0,744538,9840229
84941,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84940,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84927,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84925,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84942,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84926,12/22/2013,Kinda-See-Em Den (Talek),745124,9840497
84928,12/22/2013,0,744533,9840509
84929,12/22/2013,0,742330,9841682
84954,12/23/2013,Suicide Crossing (Talek),751870,9837590
84948,12/23/2013,0,743310,9838701
84949,12/23/2013,0,743452,9838776
84952,12/23/2013,Middle Bend Crossing (Talek),743935,9838978
84951,12/23/2013,Big Bend Crossing (Talek),743702,9839140
84947,12/23/2013,0,742930,9839160
84950,12/23/2013,0,743264,9839202
84953,12/23/2013,0,742833,9840119
84946,12/23/2013,Kinda-See-Em Den (Talek),745124,9840497
84945,12/23/2013,Kinda-See-Em Den (Talek),745124,9840497
84958,12/24/2013,0,743018,9836495
84959,12/24/2013,Chung Chung Magitek Armor Crossing (Fig Tree),738618,9837724
84957,12/24/2013,Aardwolf Communal Den (Talek),745294,9838050
84962,12/24/2013,0,745105,9838145
84961,12/24/2013,Talek Marsh (Talek West),744163,9839819
84956,12/24/2013,Talek Lugga Crossing (Talek),745099,9840066
84963,12/24/2013,Kinda-See-Em Den (Talek),745124,9840497
84964,12/24/2013,Kinda-See-Em Den (Talek),745124,9840497
84955,12/24/2013,Kinda-See-Em Den (Talek),745124,9840497
84960,12/24/2013,0,743806,9840837
84975,12/25/2013,0,747849,9835153
84976,12/25/2013,0,747599,9835441
84977,12/25/2013,0,747599,9835441
84974,12/25/2013,0,744326,9836442
84978,12/25/2013,0,746568,9837158
84979,12/25/2013,0,751926,9837805
84965,12/25/2013,Box Crossing (Talek),748090,9837837
84966,12/25/2013,0,747943,9837965
84973,12/25/2013,Aardwolf Communal Den (Talek),745294,9838050
84973,12/25/2013,0,745166,9838078
84972,12/25/2013,0,744593,9838470
84967,12/25/2013,0,745220,9838930
84971,12/25/2013,0,744580,9839018
84970,12/25/2013,0,745236,9839846
84969,12/25/2013,0,745355,9839994
84968,12/25/2013,Kinda-See-Em Den (Talek),745124,9840497
84997,12/26/2013,~location non standard (),0,0
84991,12/26/2013,0,747179,9834523
84992,12/26/2013,0,747920,9835295
84990,12/26/2013,0,744721,9835751
84993,12/26/2013,0,747485,9835822
84994,12/26/2013,0,749064,9836914
84980,12/26/2013,0,748752,9837616
84983,12/26/2013,0,747680,9838005
84982,12/26/2013,0,747680,9838005
84998,12/26/2013,Aardwolf Communal Den (Talek),745294,9838050
85004,12/26/2013,0,746429,9838238
84999,12/26/2013,0,746429,9838238
85000,12/26/2013,0,746429,9838238
85001,12/26/2013,0,746429,9838238
85003,12/26/2013,0,746429,9838238
85002,12/26/2013,0,746429,9838238
84996,12/26/2013,0,745505,9838526
84988,12/26/2013,0,742858,9838713
84997,12/26/2013,Border Tree (Talek),745310,9838783
84989,12/26/2013,0,744830,9838924
84997,12/26/2013,0,745242,9839041
84996,12/26/2013,0,745171,9839113
84995,12/26/2013,Big Bend Crossing (Talek),743702,9839140
84989,12/26/2013,0,744310,9839297
84987,12/26/2013,0,743395,9839636
84981,12/26/2013,0,743827,9840119
84984,12/26/2013,Kinda-See-Em Den (Talek),745124,9840497
84985,12/26/2013,0,744783,9840790
84986,12/26/2013,0,744316,9841163
85009,12/27/2013,0,746900,9834110
85008,12/27/2013,0,748300,9834973
85007,12/27/2013,DOC's Pond Crossing (Talek),748807,9836032
85006,12/27/2013,Lone Tree (Talek),748221.875,9836706
85010,12/27/2013,0,744365,9840048
85012,12/28/2013,0,747341,9835778
85011,12/28/2013,0,747254,9835848
85013,12/28/2013,0,745282,9838166
85014,12/28/2013,0,744986,9838291
85017,12/28/2013,0,745311,9838563
85017,12/28/2013,0,745709,9838972
85015,12/28/2013,Kilong Crossing (Talek),745194,9840304
85027,12/29/2013,0,745814,9833755
85026,12/29/2013,0,747886,9835020
85021,12/29/2013,0,747656,9835656
85022,12/29/2013,0,747402,9835743
85028,12/29/2013,0,743625,9835766
85020,12/29/2013,0,747878,9835825
85025,12/29/2013,0,743723,9837769
85019,12/29/2013,0,747254,9838025
85018,12/29/2013,Centre Tree (Talek),747366,9838133
85023,12/29/2013,0,745980,9838559
85035,12/29/2013,0,746285,9838670
85024.1,12/29/2013,Big Bend Crossing (Talek),743702,9839140
85024,12/29/2013,Big Bend Crossing (Talek),743702,9839140
85032,12/29/2013,0,744959,9839356
85034,12/29/2013,Mystery Spot (Talek),746175,9839389
85033,12/29/2013,Mystery Spot (Talek),746175,9839389
85032,12/29/2013,0,745301,9840247
85032,12/29/2013,0,745370,9840545
85031,12/29/2013,0,744390,9840665
85030,12/29/2013,Fig Tree Lugga (Fig Tree),743606.6381,9840970.324
85029,12/29/2013,0,742835,9841328
85036,12/30/2013,0,746494,9837338
85037,12/30/2013,Paul's Tree (Talek),751530,9837604
85040,12/30/2013,0,746798,9837782
85039,12/30/2013,0,745692,9837957
85036,12/30/2013,Aardwolf Communal Den (Talek),745294,9838050
85036,12/30/2013,0,745366,9838088
85036,12/30/2013,Maji Fisi (Talek),745018,9838398
85036,12/30/2013,Border Tree (Talek),745310,9838783
85036,12/30/2013,0,746188,9838880
85041,12/30/2013,0,744996,9839003
85036,12/30/2013,Coral Reef  (Talek ),745757,9839525
85038,12/30/2013,0,743248,9839544
85043,12/30/2013,0,745648,9839750
85042,12/30/2013,0,744504,9840269
85046,12/31/2013,0,748801,9837084
85046,12/31/2013,Camel Crossing (Talek),749138,9837259
85044,12/31/2013,0,749476,9837280
85045,12/31/2013,0,748982,9837387
85047,1/2/2014,Critter Crossing (Fig Tree),0,0
85051,1/2/2014,0,748655,9836517
85050,1/2/2014,0,746286,9836906
85049,1/2/2014,0,745251,9838525
85048,1/2/2014,Border Tree (Talek),745578,9838906
85073,1/3/2014,Border Tree (Talek),0,0
85065,1/3/2014,Saga Lugga Crossing (Talek),0,0
85063,1/3/2014,Lone Tree (Talek),0,0
85064,1/3/2014,Rhino Skull Lugga Crossing (Talek),0,0
85058,1/3/2014,Nook (Talek),0,0
85061,1/3/2014,Vulture Crossing (Talek),0,0
85066,1/3/2014,Big Bend Crossing (Talek),0,0
85057,1/3/2014,0,747246,9835467
85059,1/3/2014,0,746871,9835849
85062,1/3/2014,0,748649,9836443
85052,1/3/2014,0,748684,9836517
85054,1/3/2014,0,748132,9837100
85053,1/3/2014,0,748669,9837255
85060,1/3/2014,0,746928,9838869
85073,1/3/2014,0,745690,9838962
85074,1/3/2014,0,744611,9839097
85069,1/3/2014,0,742563,9839126
85068,1/3/2014,0,744432,9839297
85072,1/3/2014,0,744455,9840161
85067,1/3/2014,0,742179,9840184
85070,1/3/2014,0,741326,9841061
85071,1/3/2014,0,744427,9841261
85084,1/4/2014,Magic Bush Den (Talek),0,0
85075,1/4/2014,Main Den One Creek Crossing (Talek),0,0
85077,1/4/2014,Leopard Sex Crossing (Talek),0,0
85083,1/4/2014,0,747519,9836307
85076,1/4/2014,0,747419,9836685
85082,1/4/2014,0,746223,9836903
85081,1/4/2014,0,743829,9837362
85079,1/4/2014,0,747493,9837411
85078,1/4/2014,0,747277,9837553
85080,1/4/2014,0,742618,9839889
85087,1/5/2014,Resurrection Main Den (Talek),0,0
85097,1/5/2014,Lucky Tree (Talek),0,0
85095,1/5/2014,Choo (Talek),0,0
85101,1/5/2014,Magic Bush Den (Talek),0,0
85099,1/5/2014,Talek Lugga Crossing (Talek),0,0
85099,1/5/2014,Border Tree (Talek),0,0
85092,1/5/2014,Main Den One Creek Crossing (Talek),0,0
85092,1/5/2014,~location non standard (),0,0
85092,1/5/2014,Main Den One Creek Crossing (Talek),0,0
85089,1/5/2014,Riverbend Den (Talek),0,0
85092,1/5/2014,0,747582,9835446
85093,1/5/2014,0,750744,9835479
85091,1/5/2014,0,748142,9837189
85094,1/5/2014,0,747998,9837295
85091,1/5/2014,0,748295,9837426
85096,1/5/2014,0,743528,9837483
85090,1/5/2014,0,748406,9837623
85085,1/5/2014,0,748285,9837849
85088,1/5/2014,0,748004,9838390
85086,1/5/2014,0,747017,9838447
85100,1/5/2014,0,746091,9838803
85099,1/5/2014,0,745179,9839070
85099,1/5/2014,0,745032,9839281
85099,1/5/2014,0,745001,9839622
85099,1/5/2014,0,745124,9840203
85098,1/5/2014,0,741781,9841163
85124,1/6/2014,Magic Bush Den (Talek),0,0
85128,1/6/2014,Little Bend Crossing (Talek),0,0
85131,1/6/2014,Saga Lugga Crossing (Talek),0,0
85115,1/6/2014,Cheetah Tree Crossing (Talek),0,0
85111,1/6/2014,Magic Bush Den (Talek),0,0
85102,1/6/2014,Suicide Crossing (Talek),0,0
85116,1/6/2014,0,747378,9835604
85116,1/6/2014,0,746947,9835766
85126,1/6/2014,0,748836,9835920
85122,1/6/2014,0,747483,9836314
85132,1/6/2014,0,747596,9836374
85121,1/6/2014,0,746335,9836383
85132,1/6/2014,0,747669,9836511
85109,1/6/2014,0,748542,9836540
85113,1/6/2014,0,747910,9836545
85114,1/6/2014,0,749171,9836598
85112,1/6/2014,0,747577,9837119
85104,1/6/2014,0,747612,9837145
85115,1/6/2014,0,749017,9837471
85103,1/6/2014,0,750347,9837534
85125,1/6/2014,0,748433,9837739
85110,1/6/2014,0,747958,9837787
85117,1/6/2014,0,745468,9838051
85117,1/6/2014,0,745574,9838096
85129,1/6/2014,0,745758,9838374
85118,1/6/2014,0,744655,9838412
85130,1/6/2014,0,746188,9838440
85123,1/6/2014,0,746951,9838511
85131,1/6/2014,0,745857,9838556
85120,1/6/2014,0,745533,9838593
85105,1/6/2014,0,745592,9838658
85106,1/6/2014,0,745713,9838675
85119,1/6/2014,0,742925,9839149
85108,1/6/2014,0,742657,9839552
85107,1/6/2014,0,741329,9840415
85127,1/6/2014,0,742925,9841407
85153,1/7/2014,Magic Bush Den (Talek),0,0
85137,1/7/2014,Coucal Crossing (Talek),0,0
85138,1/7/2014,Magic Bush Den (Talek),0,0
85140,1/7/2014,Main Den One Creek Crossing (Talek),0,0
85146,1/7/2014,Culvert of 13 Lugga South (Talek),0,0
85133,1/7/2014,Coucal Crossing (Talek),0,0
85149,1/7/2014,Aardwolf Trees (Talek),0,0
85151,1/7/2014,Nook (Talek),0,0
85151.1,1/7/2014,Nook (Talek),0,0
85152,1/7/2014,Magic Culvert (Talek),0,0
85145,1/7/2014,0,744717,9835711
85150,1/7/2014,0,746455,9836402
85152,1/7/2014,0,747344,9836536
85141,1/7/2014,0,747472,9836798
85152,1/7/2014,0,747201,9836913
85152,1/7/2014,0,747092,9837310
85143,1/7/2014,0,746917,9837314
85144,1/7/2014,0,744854,9837367
85142,1/7/2014,0,747035,9837410
85152,1/7/2014,0,747184,9837487
85148,1/7/2014,0,745071,9837525
85139,1/7/2014,0,747810,9837765
85136,1/7/2014,0,747749,9838053
85154,1/7/2014,0,747252,9838486
85134,1/7/2014,0,743561,9840119
85147,1/7/2014,0,741235,9840514
85172,1/8/2014,Magic Bush Den (Talek),0,0
85156,1/8/2014,Magic Bush Den (Talek),0,0
85156,1/8/2014,Magic Bush Den (Talek),0,0
85158,1/8/2014,Coucal Crossing (Talek),0,0
85164,1/8/2014,Drunk Tree crossing (Talek west),0,0
85181,1/8/2014,DOC's Pond Crossing (Talek),0,0
85184,1/8/2014,Paul's Tree (Talek),0,0
85155,1/8/2014,Centre Tree (Talek),0,0
85166,1/8/2014,0,743691,9834098
85180,1/8/2014,0,747738,9834967
85164,1/8/2014,0,748048,9835858
85165,1/8/2014,0,748433,9836095
85165,1/8/2014,0,748449,9836217
85163,1/8/2014,0,747747,9836221
85179,1/8/2014,0,747225,9836264
85165,1/8/2014,0,748294,9836358
85163,1/8/2014,0,747569,9836600
85182,1/8/2014,0,748416,9836642
85178,1/8/2014,0,746385,9837225
85162,1/8/2014,0,747136,9837321
85160,1/8/2014,0,747084,9837661
85160,1/8/2014,0,746532,9837667
85160,1/8/2014,0,746652,9837680
85183,1/8/2014,0,750687,9837787
85177,1/8/2014,0,743814,9837969
85173,1/8/2014,0,747893,9837996
85159,1/8/2014,0,746600,9838061
85157,1/8/2014,0,746818,9838350
85156,1/8/2014,0,746773,9838392
85171,1/8/2014,0,746164,9838632
85167,1/8/2014,0,743119,9839490
85168,1/8/2014,0,742623,9839700
85169,1/8/2014,0,743215,9840490
85175,1/8/2014,0,742659,9840783
85170,1/8/2014,0,744423,9841234
85174,1/8/2014,0,742031,9841385
85176,1/8/2014,0,743115,9849404
85188,1/9/2014,Coucal Crossing (Talek),0,0
85189,1/9/2014,Main Den One Creek Crossing (Talek),0,0
85193,1/9/2014,0,747207,9834615
85190,1/9/2014,0,748033,9836637
85194,1/9/2014,0,746117,9836793
85192,1/9/2014,0,746904,9837060
85191,1/9/2014,0,748440,9837072
85195,1/9/2014,0,743828,9837136
85185,1/9/2014,0,747673,9838093
85196,1/9/2014,0,743565,9838201
85187,1/9/2014,0,746859,9838423
85197,1/9/2014,0,741725,9838452
85198,1/9/2014,0,745876,9838490
85186,1/9/2014,0,746891,9838566
85216,1/10/2014,Vulture Crossing (Talek),0,0
85209,1/10/2014,Saga Lugga Crossing (Talek),0,0
85206,1/10/2014,Saga Lugga Crossing (Talek),0,0
85204,1/10/2014,Culvert of 13 Lugga South (Talek),0,0
85217,1/10/2014,Magic Bush Den (Talek),0,0
85207,1/10/2014,Camel Crossing (Talek),0,0
85212,1/10/2014,0,746567,9835906
85213,1/10/2014,0,747708,9836537
85211,1/10/2014,0,745924,9837209
85214,1/10/2014,0,748183,9837276
85207,1/10/2014,0,749568,9837315
85208,1/10/2014,0,749117,9837376
85202,1/10/2014,0,748611,9837475
85199,1/10/2014,0,749801,9837477
85203,1/10/2014,0,748492,9837521
85200,1/10/2014,0,748773,9837540
85201,1/10/2014,0,748773,9837540
85205,1/10/2014,0,748773,9837540
85215,1/10/2014,0,748243,9837551
85220,1/10/2014,0,748840,9837556
85199,1/10/2014,0,750203,9837651
85219,1/10/2014,0,748239,9837875
85218,1/10/2014,0,747923,9837988
85210,1/10/2014,0,745038,9838128
85221,1/11/2014,Magic Bush Den (Talek),0,0
85225,1/11/2014,Main Den One Creek Crossing (Talek),0,0
85228,1/11/2014,Treepilikwani (Talek),0,0
85222,1/11/2014,Coucal Crossing (Talek),0,0
85227,1/11/2014,0,748666,9833943
85226,1/11/2014,0,748789,9834846
85229,1/11/2014,0,750216,9835845
85229,1/11/2014,0,749903,9835872
85229,1/11/2014,0,749568,9836078
85230,1/11/2014,0,749825,9836368
85224,1/11/2014,0,749020,9837053
85223,1/11/2014,0,748800,9837351
85244,1/12/2014,15 Year Crossing (Talek),0,0
85246,1/12/2014,Magic Bush Den (Talek),0,0
85236,1/12/2014,Main Den One Creek Crossing (Talek),0,0
85242,1/12/2014,~location non standard (),0,0
85240,1/12/2014,Argon's Natal Den 2014 (Talek),0,0
85239,1/12/2014,0,744315,9834152
85232,1/12/2014,0,748234,9835006
85233,1/12/2014,0,746756,9835861
85235,1/12/2014,0,748043,9835870
85238,1/12/2014,0,746688,9836393
85234,1/12/2014,0,746436,9836559
85241,1/12/2014,0,742627,9836588
85237,1/12/2014,0,749065,9837362
85245,1/12/2014,0,747643,9837481
85243,1/12/2014,0,746534,9838131
85231,1/12/2014,0,747222,9838170
85248,1/13/2014,Centre Tree (Talek),0,0
85250,1/13/2014,Century Crossing (Talek),0,0
85249,1/13/2014,Saga Lugga Crossing (Talek),0,0
85251,1/13/2014,Culvert of 13 Lugga South (Talek),0,0
85251,1/13/2014,Lone Tree (Talek),0,0
85251,1/13/2014,0,748189,9835771
85252,1/13/2014,0,747959,9835833
85251,1/13/2014,0,748445,9835978
85254,1/13/2014,0,749237,9837469
85247,1/13/2014,0,749946,9837610
85253,1/13/2014,0,745460,9838889
85260,1/14/2014,Magic Culvert (Talek),0,0
85255,1/14/2014,Paul's Tree (Talek),0,0
85256,1/14/2014,Magic Bush Den (Talek),0,0
85259,1/14/2014,Centre Tree (Talek),0,0
85257,1/14/2014,Centre Tree (Talek),0,0
85258,1/14/2014,Box Crossing (Talek),0,0
85261,1/14/2014,0,746899,9835765
85260,1/14/2014,0,746768,9836005
85262,1/14/2014,0,747924,9836038
85263,1/14/2014,0,746057,9837510
85257,1/14/2014,0,747060,9838172
85265,1/14/2014,0,745529,9838340
85264,1/14/2014,0,745787,9838346
85264.1,1/14/2014,0,745787,9838346
85274,1/15/2014,Magic Bush Den (Talek),0,0
85269,1/15/2014,Camel Crossing (Talek),0,0
85267,1/15/2014,Magic Bush Den (Talek),0,0
85268,1/15/2014,Surprise X (Talek),0,0
85269,1/15/2014,Surprise X (Talek),0,0
85270,1/15/2014,0,744683,9833992
85271,1/15/2014,0,742423,9836128
85268,1/15/2014,0,748960,9836712
85268,1/15/2014,0,749702,9837073
85275,1/15/2014,0,749251,9837405
85266,1/15/2014,0,746872,9838303
85273,1/15/2014,0,745477,9840105
85272,1/15/2014,0,743511,9840466
85281,1/16/2014,Box Crossing (Talek),0,0
85279,1/16/2014,Box Crossing (Talek),0,0
85283,1/16/2014,Main Den One Creek Crossing (Talek),0,0
85278,1/16/2014,Riverbend Den (Talek),0,0
85285,1/16/2014,0,747496,9835186
85284,1/16/2014,0,747390,9836405
85284,1/16/2014,0,747560,9836616
85282,1/16/2014,0,747928,9837339
85280,1/16/2014,0,747968,9837648
85276,1/16/2014,0,747893,9837997
