"","year","month","UTME","UTMN"
"10664",2013,8,746876,9837866
"10665",2013,8,747569,9838508
"10666",2013,8,746911,9836222
"10667",2013,8,746832,9836599
"10668",2013,8,747579,9837618
"10669",2013,8,747569,9838508
"10670",2013,8,744302,9840735
"10671",2013,8,746175,9839389
"10672",2013,8,747750,9837284
"10673",2013,8,747371,9836013
"10674",2013,8,747579,9837618
"10675",2013,8,747366,9838133
"10676",2013,8,746269,9838353
"10677",2013,8,746604,9838360
"10678",2013,8,747569,9838508
"10679",2013,8,747569,9838508
"10680",2013,8,746192,9838993
"10681",2013,8,743702,9839140
"10682",2013,8,745194,9840304
"10683",2013,8,744570,9840598
"10684",2013,8,744717,9840684
"10685",2013,8,744935,9840695
"10686",2013,8,744951,9840821
"10687",2013,8,746310,9834813
"10688",2013,8,747714,9835444
"10689",2013,8,747880,9835456
"10690",2013,8,746997,9836480
"10691",2013,8,747498,9836569
"10692",2013,8,747797,9836633
"10693",2013,8,746725,9836864
"10694",2013,8,746604,9838360
"10695",2013,8,747569,9838508
"10696",2013,8,744736,9840376
"10697",2013,8,744688,9840410
"10698",2013,8,744908,9840545
"10699",2013,8,744908,9840545
"10700",2013,8,744908,9840545
"10701",2013,8,744821,9840568
"10702",2013,8,744973,9840647
"10703",2013,8,744973,9840647
"10704",2013,8,744977,9840689
"10705",2013,8,747308,9837456
"10706",2013,8,747223,9838029
"10707",2013,8,747787,9838086
"10708",2013,8,747569,9838508
"10709",2013,8,747569,9838508
"10710",2013,8,747569,9838508
"10711",2013,8,746202,9838518
"10712",2013,8,745952,9838683
"10713",2013,8,743824,9839092
"10714",2013,8,743702,9839140
"10715",2013,8,742726,9839213
"10716",2013,8,744036,9840200
"10717",2013,8,743852,9840260
"10718",2013,8,744675,9840453
"10719",2013,8,744991,9840573
"10720",2013,8,744991,9840573
"10721",2013,8,744966,9840660
"10722",2013,8,744966,9840660
"10723",2013,8,746726,9836149
"10724",2013,8,747541,9836496
"10725",2013,8,747605,9836784
"10726",2013,8,747605,9836784
"10727",2013,8,747998,9837276
"10728",2013,8,747569,9838508
"10729",2013,8,745075,9840340
"10730",2013,8,744660,9840371
"10731",2013,8,744660,9840371
"10732",2013,8,744943,9840664
"10733",2013,8,744975,9840696
"10734",2013,8,747370,9836533
"10735",2013,8,751982,9837697
"10736",2013,8,747494,9838116
"10737",2013,8,747569,9838508
"10738",2013,8,747569,9838508
"10739",2013,8,744968,9840630
"10740",2013,8,744959,9840671
"10741",2013,8,738965,9840780
"10742",2013,8,738795,9839682
"10743",2013,8,738885,9839313
"10744",2013,8,739097,9838202
"10745",2013,8,739390,9838334
"10746",2013,8,739376,9838518
"10747",2013,8,738965,9840780
"10748",2013,8,742011,9836692
"10749",2013,8,740021,9838561
"10750",2013,8,738965,9840780
"10751",2013,8,739455,9840016
"10752",2013,8,739057,9840495
"10753",2013,8,741170,9841512
"10754",2013,8,739778,9842424
"10755",2013,8,739631,9842428
"10756",2013,8,739778,9842424
"10757",2013,8,740344,9841880
"10758",2013,8,739257,9842213
"10759",2013,8,739853,9842316
"10760",2013,8,739504,9842040
"10761",2013,8,739264,9841920
"10762",2013,8,738965,9840780
"10763",2013,8,738265,9841386
"10764",2013,8,739146,9841953
"10765",2013,8,738855,9839925
"10766",2013,8,738265,9841386
"10767",2013,8,738112,9841188
"10768",2013,8,738265,9841386
"10769",2013,8,738065,9841095
"10770",2013,8,738265,9841386
"10771",2013,8,737938,9841025
"10772",2013,8,741453,9840029
"10773",2013,8,739898,9841706
"10774",2013,8,738220,9841434
"10775",2013,8,738265,9841386
"10776",2013,8,738485,9842298
"10777",2013,8,738034,9841236
"10778",2013,8,737943,9841029
"10779",2013,8,737947,9840934
"10780",2013,8,738265,9841386
"10781",2013,8,738372,9840547
"10782",2013,8,735837,9841034
"10783",2013,8,736931,9840932
"10784",2013,8,737281,9841885
"10785",2013,8,736931,9840932
"10786",2013,8,737491,9842014
"10787",2013,8,736972,9841349
"10788",2013,8,739482,9837785
"10789",2013,8,736931,9840932
"10790",2013,8,736985,9841215
"10791",2013,8,736931,9840932
"10792",2013,8,738512,9837445
"10793",2013,8,740321,9838243
"10794",2013,8,732027,9841565
"10795",2013,8,732027,9841565
"10796",2013,8,731831,9841108
"10797",2013,8,731831,9841108
"10798",2013,8,732104,9841445
"10799",2013,8,731087,9840672
"10800",2013,8,732383,9841498
"10801",2013,8,732187,9841304
"10802",2013,8,731831,9841108
"10803",2013,8,733293,9841570
"10804",2013,8,732027,9841793
"10805",2013,8,730408,9841830
"10806",2013,8,734403,9841869
"10807",2013,8,734403,9841869
"10808",2013,8,731994,9841483
"10809",2013,8,731831,9841108
"10810",2013,8,733443,9841933
"10811",2013,8,732729,9841596
"10812",2013,8,731831,9841108
"10813",2013,8,731982,9840918
"10814",2013,8,731831,9841108
"10815",2013,8,730818,9840572
"10816",2013,8,723090,9845102
"10817",2013,8,722656,9846214
"10818",2013,8,722433,9845961
"10819",2013,8,722775,9846306
"10820",2013,8,722791,9846324
"10821",2013,8,722793,9846331
"10822",2013,8,722795,9846345
"10823",2013,8,722795,9846340
"10824",2013,8,722797,9846347
"10825",2013,8,722799,9846351
"10826",2013,8,722822,9846610
"10827",2013,8,724673,9844789
"10828",2013,8,724698,9844804
"10829",2013,8,727633,9842601
"10830",2013,8,723652,9844975
"10831",2013,8,723652,9844975
"10832",2013,8,723652,9844975
"10833",2013,8,723652,9844975
"10834",2013,8,723652,9844975
"10835",2013,8,723652,9844975
"10836",2013,8,723652,9844975
"10837",2013,8,723652,9844975
"10838",2013,8,723652,9844975
"10839",2013,8,723652,9844975
"10840",2013,8,723652,9844975
"10841",2013,8,723652,9844975
"10842",2013,8,723652,9844975
"10843",2013,8,723652,9844975
"10844",2013,8,723652,9844975
"10845",2013,8,723652,9844975
"10846",2013,8,723652,9844975
"10847",2013,8,723652,9844975
"10848",2013,8,723652,9844975
"10849",2013,8,723652,9844975
"10850",2013,8,723652,9844975
"10851",2013,8,723652,9844975
"10852",2013,8,723652,9844975
"10853",2013,8,723652,9844975
"10854",2013,8,723652,9844975
"10855",2013,8,723652,9844975
"10856",2013,8,723652,9844975
"10857",2013,8,723652,9844975
"10858",2013,8,723652,9844975
"10859",2013,8,723652,9844975
"10860",2013,8,723652,9844975
"10861",2013,8,723652,9844975
"10862",2013,8,723652,9844975
"10863",2013,8,723652,9844975
"10864",2013,8,723652,9844975
"10865",2013,8,723652,9844975
"10866",2013,8,723652,9844975
"10867",2013,8,723652,9844975
"10868",2013,8,723652,9844975
"10869",2013,8,723652,9844975
"10870",2013,8,723652,9844975
"10871",2013,8,723652,9844975
"10872",2013,8,723652,9844975
"10873",2013,8,723652,9844975
"10874",2013,8,723652,9844975
"10875",2013,8,723652,9844975
"10876",2013,8,723652,9844975
"10877",2013,8,723652,9844975
"10878",2013,8,723652,9844975
"10879",2013,8,723652,9844975
"10880",2013,8,723075,9845334
"10881",2013,8,723183,9844998
"10882",2013,8,723399,9844900
"10883",2013,8,724019,9844902
"10884",2013,8,720994,9852572
"10885",2013,8,721251,9846501
"10886",2013,8,721298,9846421
"10887",2013,8,721661,9846769
"10888",2013,8,719964,9851565
"10889",2013,8,724398,9846581
"10890",2013,8,724398,9846581
"10891",2013,8,724486,9845799
"10892",2013,8,724525,9846137
"10893",2013,8,724525,9846137
"10894",2013,8,724526,9846757
"10895",2013,8,722402,9843401
"10896",2013,8,720930,9849994
"10897",2013,8,720930,9849994
"10898",2013,8,721075,9850567
"10899",2013,8,721130,9850223
"10900",2013,8,720751,9851603
"10901",2013,8,721772,9847129
"10902",2013,8,721772,9847129
"10903",2013,8,721772,9847129
"10904",2013,8,721772,9847129
"10905",2013,8,721772,9847129
"10906",2013,8,721772,9847129
"10907",2013,8,721772,9847129
"10908",2013,8,721772,9847129
"10909",2013,8,721772,9847129
"10910",2013,8,721951,9847088
"10911",2013,8,721970,9846748
"10912",2013,8,722117,9846915
"10913",2013,8,722178,9846877
"10914",2013,8,722225,9846846
"10915",2013,8,721209,9848004
"10916",2013,8,720971,9847577
"10917",2013,8,720981,9847577
"10918",2013,8,721035,9847740
"10919",2013,8,721276,9838265
"10920",2013,8,720440,9848950
"10921",2013,8,720371,9847530
"10922",2013,8,723441,9844921
"10923",2013,8,724279,9844864
"10924",2013,8,724498,9845386
"10925",2013,8,724596,9845181
"10926",2013,8,724605,9845153
"10927",2013,8,724620,9845024
"10928",2013,8,721834,9847328
"10929",2013,8,721498,9847476
"10930",2013,8,721540,9847564
"10931",2013,8,721591,9847468
"10932",2013,8,721624,9847419
"10933",2013,8,721638,9847238
"10934",2013,8,721647,9847255
"10935",2013,8,721665,9847157
"10936",2013,8,721906,9847691
"10937",2013,8,721933,9847694
"10938",2013,8,722069,9847788
"10939",2013,8,722217,9847631
"10940",2013,8,722242,9847657
"10941",2013,8,722243,9847619
"10942",2013,8,722278,9847257
"10943",2013,8,723734,9847031
"10944",2013,8,723779,9846845
"10945",2013,8,723779,9846845
"10946",2013,8,722648,9846793
"10947",2013,8,722447,9847281
"10948",2013,8,722597,9846796
"10949",2013,8,722708,9847210
"10950",2013,8,722784,9846725
"10951",2013,8,722994,9847139
"10952",2013,8,723014,9847009
"10953",2013,8,723374,9847304
"10954",2013,8,723559,9847202
"10955",2013,8,723979,9846966
"10956",2013,8,728317,9840034
"10957",2013,8,728145,9840156
"10958",2013,8,728470,9840052
"10959",2013,8,728470,9840052
"10960",2013,8,725932,9841732
"10961",2013,8,725932,9841732
"10962",2013,8,725488,9841918
"10963",2013,8,725514,9841889
"10964",2013,8,725567,9841861
"10965",2013,8,725594,9841891
"10966",2013,8,725595,9841889
"10967",2013,8,725606,9841853
"10968",2013,8,725607,9841793
"10969",2013,8,726065,9841568
"10970",2013,8,726153,9841535
"10971",2013,8,726209,9841904
"10972",2013,8,724808,9840715
"10973",2013,8,727028,9841002
"10974",2013,8,727028,9841002
"10975",2013,8,727028,9841002
"10976",2013,8,727028,9841002
"10977",2013,8,727028,9841002
"10978",2013,8,727028,9841002
"10979",2013,8,727028,9841002
"10980",2013,8,726998,9841143
"10981",2013,8,727080,9841230
"10982",2013,8,727141,9841183
"10983",2013,8,727144,9841508
"10984",2013,8,727207,9841210
"10985",2013,8,727212,9840880
"10986",2013,8,727232,9841237
"10987",2013,8,727286,9841076
"10988",2013,8,727312,9840887
"10989",2013,8,727202,9842261
"10990",2013,8,727202,9842261
"10991",2013,8,727076,9842633
"10992",2013,8,727097,9842635
"10993",2013,8,727305,9841874
"10994",2013,8,727367,9842053
"10995",2013,8,727397,9841932
"10996",2013,8,727459,9841905
"10997",2013,8,727671,9842621
"10998",2013,8,727694,9841973
"10999",2013,8,728141,9840611
"11000",2013,8,727949,9840961
"11001",2013,8,727952,9840855
"11002",2013,8,728275,9840329
"11003",2013,8,728350,9840000
"11004",2013,8,728446,9840051
"11005",2013,8,727558,9840214
"11006",2013,8,727558,9840214
"11007",2013,8,727558,9840214
"11008",2013,8,727558,9840214
"11009",2013,8,727184,9839931
"11010",2013,8,727312,9839272
"11011",2013,8,727404,9840291
"11012",2013,8,727404,9840291
"11013",2013,8,727408,9840288
"11014",2013,8,727420,9840272
"11015",2013,8,727427,9840259
"11016",2013,8,727448,9839484
"11017",2013,8,727507,9840433
"11018",2013,8,727658,9840296
"11019",2013,8,727665,9840581
"11020",2013,8,727706,9840250
"11021",2013,8,727276,9840484
"11022",2013,8,727276,9840484
"11023",2013,8,727276,9840484
"11024",2013,8,727276,9840484
"11025",2013,8,726798,9839963
"11026",2013,8,727041,9839844
"11027",2013,8,727244,9840574
"11028",2013,8,727336,9840706
"11029",2013,8,727342,9840519
"11030",2013,8,727354,9840597
"11031",2013,8,727362,9840340
"11032",2013,8,727371,9840569
"11033",2013,8,727388,9840597
"11034",2013,8,727397,9840290
"11035",2013,8,727463,9840434
"11036",2013,8,726388,9838733
"11037",2013,8,726388,9838733
"11038",2013,8,726172,9838667
"11039",2013,8,726494,9838885
"11040",2013,8,726495,9828805
"11041",2013,8,726530,9838516
"11042",2013,8,726595,9838331
"11043",2013,8,727146,9839001
"11044",2013,8,727861,9841405
"11045",2013,8,727452,9841702
"11046",2013,8,727741,9841578
"11047",2013,8,727923,9841600
"11048",2013,8,727933,9841198
"11049",2013,8,728394,9841924
"11050",2013,8,728660,9841109
"11051",2013,8,726559,9841905
"11052",2013,8,725305,9843366
"11053",2013,8,725091,9843626
"11054",2013,8,725322,9843111
"11055",2013,8,725530,9843066
"11056",2013,8,726286,9842591
"11057",2013,8,726472,9842442
"11058",2013,8,726578,9842670
"11059",2013,8,728342,9841236
"11060",2013,8,728556,9839951
"11061",2013,8,726796,9841038
"11062",2013,8,726796,9841038
"11063",2013,8,726796,9841038
"11064",2013,8,726633,9840756
"11065",2013,8,726687,9840969
"11066",2013,8,726824,9840929
"11067",2013,8,726871,9840956
"11068",2013,8,725061,9842224
"11069",2013,8,725061,9842224
"11070",2013,8,725274,9842563
"11071",2013,8,726586,9841085
"11072",2013,8,726383,9841013
"11073",2013,8,726572,9841640
"11074",2013,8,726647,9840968
"11075",2013,8,720201,9839904
"11076",2013,8,720201,9839904
"11077",2013,8,720201,9839904
"11078",2013,8,720068,9839916
"11079",2013,8,720355,9843491
"11080",2013,8,720201,9839904
"11081",2013,8,720201,9839904
"11082",2013,8,718818,9842724
"11083",2013,8,718658,9842772
"11084",2013,8,723441,9844921
"11085",2013,8,720201,9839904
"11086",2013,8,718324,9841311
"11087",2013,8,718413,9841232
"11088",2013,8,718355,9840841
"11089",2013,8,720201,9839904
"11090",2013,8,720235,9839648
"11091",2013,8,720201,9839904
"11092",2013,8,720420,9840022
"11093",2013,8,720201,9839904
"11094",2013,8,720201,9839904
"11095",2013,8,720374,9839933
"11096",2013,8,720374,9839933
"11097",2013,8,715985,9840063
"11098",2013,8,720374,9839933
"11099",2013,8,720120,9840123
"11100",2013,8,715989,9841345
"11101",2013,8,719289,9845215
"11102",2013,8,712825,9835590
"11103",2013,8,714583,9837271
"11104",2013,8,719718,9840307
"11105",2013,8,720374,9839933
"11106",2013,8,720374,9839933
"11107",2013,8,729647,9838716
"11108",2013,8,720374,9839933
"11109",2013,8,720374,9839933
"11110",2013,8,716458,9841371
"11111",2013,8,714514,9840492
"11112",2013,8,716601,9840764
"11113",2013,8,720374,9839933
"11114",2013,8,718184,9842567
"11115",2013,8,715928,9841470
"11116",2013,8,718463,9841114
"11117",2013,8,720086,9839387
"11118",2013,8,720298,9839773
"11119",2013,8,720259,9839664
"11120",2013,8,720374,9839933
"11121",2013,8,721136,9840108
"11122",2013,8,720116,9840087
"11123",2013,8,719898,9840220
"11124",2013,8,718728,9840675
"11125",2013,8,721163,9840367
"11126",2013,8,721252,9840233
"11127",2013,8,720694,9840452
"11128",2013,8,721091,9840261
"11129",2013,8,721091,9840261
"11130",2013,8,716092,9841317
"11131",2013,8,721091,9840261
"11132",2013,8,721196,9844141
"11133",2013,9,744656,9835884
"11134",2013,9,744682,9836019
"11135",2013,9,747569,9838508
"11136",2013,9,744951,9840669
"11137",2013,9,744951,9840669
"11138",2013,9,743647,9840814
"11139",2013,9,743068,9840904
"11140",2013,9,742838,9840961
"11141",2013,9,742838,9840961
"11142",2013,9,747819,9836965
"11143",2013,9,747053,9837339
"11144",2013,9,747579,9837618
"11145",2013,9,747569,9838508
"11146",2013,9,744935,9840695
"11147",2013,9,745532,9838590
"11148",2013,9,743570,9835040
"11149",2013,9,751870,9837590
"11150",2013,9,743739,9837598
"11151",2013,9,747569,9838508
"11152",2013,9,747569,9838508
"11153",2013,9,745361,9839246
"11154",2013,9,742356,9839660
"11155",2013,9,745236,9839723
"11156",2013,9,745194,9840304
"11157",2013,9,745015,9840328
"11158",2013,9,744954,9840670
"11159",2013,9,744594,9840675
"11160",2013,9,744986,9840689
"11161",2013,9,744073,9840920
"11162",2013,9,744251,9840987
"11163",2013,9,743439,9835131
"11164",2013,9,743349,9835247
"11165",2013,9,749653,9835835
"11166",2013,9,748222,9836706
"11167",2013,9,747763,9836836
"11168",2013,9,746996,9837715
"11169",2013,9,743312,9838054
"11170",2013,9,747214,9838187
"11171",2013,9,747280,9838212
"11172",2013,9,746941,9838224
"11173",2013,9,747569,9838508
"11174",2013,9,745612,9838773
"11175",2013,9,745505,9839057
"11176",2013,9,743524,9839237
"11177",2013,9,743636,9839345
"11178",2013,9,744139,9839545
"11179",2013,9,743871,9839920
"11180",2013,9,744325,9839980
"11181",2013,9,744873,9840025
"11182",2013,9,744274,9840085
"11183",2013,9,744556,9840158
"11184",2013,9,745194,9840304
"11185",2013,9,743691,9840426
"11186",2013,9,744968,9840630
"11187",2013,9,744030,9840656
"11188",2013,9,744966,9840658
"11189",2013,9,744957,9840682
"11190",2013,9,744799,9840743
"11191",2013,9,744565,9840853
"11192",2013,9,748659,9835530
"11193",2013,9,747386,9836130
"11194",2013,9,747902,9837031
"11195",2013,9,747558,9837088
"11196",2013,9,747769,9837154
"11197",2013,9,747636,9837248
"11198",2013,9,747320,9837739
"11199",2013,9,746673,9837962
"11200",2013,9,746786,9838026
"11201",2013,9,747569,9838508
"11202",2013,9,747569,9838508
"11203",2013,9,747591,9839051
"11204",2013,9,744163,9839819
"11205",2013,9,744601,9840028
"11206",2013,9,744659,9840497
"11207",2013,9,744992,9840596
"11208",2013,9,744792,9840596
"11209",2013,9,744992,9840596
"11210",2013,9,744977,9840689
"11211",2013,9,744977,9840689
"11212",2013,9,744977,9840689
"11213",2013,9,742525,9840846
"11214",2013,9,744926,9840873
"11215",2013,9,744663,9840898
"11216",2013,9,742636,9840972
"11217",2013,9,744729,9837378
"11218",2013,9,744783,9837824
"11219",2013,9,747896,9837945
"11220",2013,9,747788,9838037
"11221",2013,9,743935,9838978
"11222",2013,9,746098,9839251
"11223",2013,9,744194,9839934
"11224",2013,9,743535,9840104
"11225",2013,9,743551,9840124
"11226",2013,9,743551,9840124
"11227",2013,9,743391,9840146
"11228",2013,9,743664,9840245
"11229",2013,9,743852,9840260
"11230",2013,9,743709,9840340
"11231",2013,9,743070,9840358
"11232",2013,9,743812,9840443
"11233",2013,9,744931,9840674
"11234",2013,9,742819,9840759
"11235",2013,9,742819,9840759
"11236",2013,9,747435,9837354
"11237",2013,9,744751,9840675
"11238",2013,9,744844,9840725
"11239",2013,9,741269,9840731
"11240",2013,9,741866,9840742
"11241",2013,9,743782,9840799
"11242",2013,9,741603,9840958
"11243",2013,9,742043,9841029
"11244",2013,9,742565,9841085
"11245",2013,9,747797,9836633
"11246",2013,9,747205,9836941
"11247",2013,9,746977,9838197
"11248",2013,9,743935,9838978
"11249",2013,9,743950,9839092
"11250",2013,9,743976,9839123
"11251",2013,9,743702,9839140
"11252",2013,9,746203,9839243
"11253",2013,9,743636,9839303
"11254",2013,9,744173,9839619
"11255",2013,9,744769,9840169
"11256",2013,9,744696,9840422
"11257",2013,9,744821,9840583
"11258",2013,9,743771,9840590
"11259",2013,9,744966,9840658
"11260",2013,9,744975,9840684
"11261",2013,9,744975,9840689
"11262",2013,9,741900,9840735
"11263",2013,9,741905,9840741
"11264",2013,9,741138,9840782
"11265",2013,9,742312,9840914
"11266",2013,9,741996,9840984
"11267",2013,9,742594,9841003
"11268",2013,9,742378,9841014
"11269",2013,9,742635,9841042
"11270",2013,9,742635,9841042
"11271",2013,9,747439,9836432
"11272",2013,9,746431,9837129
"11273",2013,9,752380,9837151
"11274",2013,9,752131,9837490
"11275",2013,9,746673,9837962
"11276",2013,9,747492,9838103
"11277",2013,9,745714,9838506
"11278",2013,9,744901,9839387
"11279",2013,9,742427,9840318
"11280",2013,9,742299,9840354
"11281",2013,9,743551,9840443
"11282",2013,9,745041,9840555
"11283",2013,9,744826,9840571
"11284",2013,9,744324,9840580
"11285",2013,9,744142,9840580
"11286",2013,9,744988,9840590
"11287",2013,9,742774,9840590
"11288",2013,9,744988,9840590
"11289",2013,9,744952,9840646
"11290",2013,9,744800,9840697
"11291",2013,9,744951,9840821
"11292",2013,9,743097,9840863
"11293",2013,9,743607,9840970
"11294",2013,9,742506,9840989
"11295",2013,9,742653,9841013
"11296",2013,9,743274,9841369
